"price","year","manufacturer","condition","fuel","odometer","title_status","transmission","drive","state","lat","long"
"Easy",2011,"C","excellent","gas",85468,"ok","automatic","4wd","mi",42.295062,-85.667868
"Easy",2011,"D","excellent","gas",125476,"ok","automatic","rwd","mi",42.353277,-85.506498
"Easy",2013,"C","good","gas",143000,"ok","automatic","fwd","mi",42.2624,-85.6096
"Easy",2008,"C","good","gas",122714,"ok","automatic","fwd","mi",42.277804,-85.646565
"Easy",2008,"C","good","gas",131322,"ok","automatic","4wd","mi",42.29557,-85.668898
"Easy",2008,"C","good","gas",91736,"ok","automatic","4wd","mi",42.294808,-85.668554
"Easy",2017,"C","good","gas",129078,"ok","automatic","4wd","mi",42.308914,-85.150094
"Easy",2011,"C","excellent","gas",143287,"ok","automatic","fwd","mi",43.1824,-84.1122
"Diff",2017,"C","good","gas",16438,"ok","automatic","4wd","mi",42.27,-85.58
"Easy",2014,"C","excellent","gas",89000,"ok","manual","fwd","mi",42.234775,-85.786371
"Easy",2007,"C","excellent","gas",136000,"ok","automatic","fwd","mi",42.234076,-85.786715
"Diff",2018,"C","good","gas",44002,"ok","automatic","4wd","mi",42.283725,-85.531691
"Easy",2008,"C","good","gas",161894,"ok","automatic","fwd","mi",42.635885,-85.285513
"Easy",2010,"B","good","other",98610,"ok","other","rwd","mi",42.27,-85.58
"Easy",2011,"C","good","gas",124365,"ok","automatic","rwd","mi",43.1824,-84.1122
"Diff",2019,"C","good","gas",11651,"ok","other","4wd","mi",42.27,-85.58
"Diff",2012,"C","good","other",50644,"ok","other","4wd","mi",42.27,-85.58
"Easy",2017,"C","good","gas",66056,"ok","automatic","fwd","mi",42.283725,-85.531691
"Diff",2019,"C","good","gas",19228,"ok","automatic","4wd","mi",42.283725,-85.531691
"Easy",1959,"C","like new","gas",70000,"ok","automatic","fwd","mi",42.394613,-85.383412
"Easy",2007,"D","excellent","gas",150637,"ok","automatic","4wd","mi",43.1824,-84.1122
"Diff",2017,"C","good","gas",14821,"ok","other","4wd","mi",42.27,-85.58
"Easy",2018,"C","fair","gas",34273,"ok","automatic","fwd","mi",42.449121,-85.667335
"Easy",2018,"C","like new","gas",31259,"ok","automatic","4wd","mi",42.447943,-85.660118
"Easy",2019,"C","excellent","gas",73349,"ok","automatic","4wd","mi",42.447943,-85.660118
"Easy",2012,"C","excellent","gas",156009,"ok","automatic","rwd","mi",43.1824,-84.1122
"Easy",2007,"C","excellent","gas",180000,"ok","automatic","fwd","mi",42.316052,-85.188374
"Easy",2014,"C","good","gas",116251,"ok","automatic","fwd","mi",42.635158,-85.284548
"Diff",2013,"C","good","gas",30379,"ok","other","rwd","mi",42.27,-85.58
"Easy",2011,"C","good","gas",184790,"ok","automatic","4wd","mi",43.1824,-84.1122
"Easy",2012,"C","salvage","gas",147397,"ok","automatic","4wd","mi",43.1824,-84.1122
"Easy",2007,"C","good","gas",180000,"ok","automatic","fwd","mi",42.316052,-85.188374
"Diff",2018,"D","good","gas",56090,"ok","automatic","4wd","mi",42.283725,-85.531691
"Easy",2008,"C","good","gas",88000,"ok","automatic","4wd","mi",42.851055,-83.45119
"Easy",2012,"C","good","gas",102000,"ok","automatic","fwd","mi",42.2634,-84.4083
"Easy",2007,"C","good","gas",150000,"ok","automatic","4wd","mi",42.851055,-83.45119
"Easy",2002,"B","good","gas",163000,"ok","automatic","4wd","mi",42.851055,-83.45119
"Easy",2009,"B","good","gas",103000,"ok","automatic","4wd","mi",42.851055,-83.45119
"Easy",2011,"C","excellent","gas",134148,"ok","automatic","4wd","mi",42.709468,-84.547693
"Easy",2007,"C","like new","gas",252000,"ok","automatic","4wd","mi",42.9282,-83.6264
"Easy",2014,"C","good","gas",159931,"ok","automatic","fwd","mi",43.1824,-84.1122
"Easy",2007,"C","good","gas",176000,"ok","automatic","4wd","mi",42.851055,-83.45119
"Easy",2011,"B","good","gas",115000,"ok","automatic","4wd","mi",42.7371,-84.5244
"Easy",2008,"C","good","gas",184194,"ok","automatic","fwd","mi",42.716589,-84.479392
"Easy",2013,"B","excellent","other",180000,"ok","automatic","4wd","mi",42.709468,-84.547693
"Easy",2012,"C","excellent","other",91000,"ok","automatic","fwd","mi",42.709468,-84.547693
"Easy",2015,"C","excellent","gas",42570,"ok","automatic","fwd","mi",42.300673,-84.024108
"Easy",2010,"C","good","gas",162000,"ok","automatic","4wd","mi",42.9282,-83.6264
"Easy",2011,"C","excellent","gas",204000,"ok","automatic","4wd","mi",42.9282,-83.6264
"Easy",2011,"C","excellent","gas",112411,"ok","automatic","4wd","mi",42.300673,-84.024108
"Easy",2011,"C","excellent","gas",146300,"ok","automatic","4wd","mi",42.7851,-83.7294
"Diff",2019,"C","excellent","gas",45880,"ok","automatic","4wd","mi",42.64387,-84.0733
"Easy",2008,"C","excellent","gas",165311,"ok","automatic","fwd","mi",43.1824,-84.1122
"Easy",2014,"C","good","gas",55848,"ok","automatic","fwd","mi",42.7,-84.55
"Diff",2014,"B","excellent","diesel",95635,"ok","automatic","rwd","mi",43.0653,-83.631
"Diff",2019,"C","excellent","gas",42891,"ok","automatic","fwd","mi",42.64387,-84.0733
"Easy",2019,"C","excellent","hybrid",41245,"ok","automatic","fwd","mi",42.64387,-84.0733
"Diff",2007,"C","good","gas",19201,"ok","manual","rwd","mi",43.0506,-83.61512
"Diff",2014,"B","good","gas",34384,"ok","other","fwd","mi",42.7,-84.55
"Easy",2010,"C","excellent","gas",137486,"ok","automatic","fwd","mi",43.1824,-84.1122
"Diff",2016,"C","excellent","gas",102734,"ok","automatic","4wd","mi",43.1824,-84.1122
"Easy",2012,"B","fair","gas",187823,"ok","automatic","fwd","mi",43.1824,-84.1122
"Diff",2016,"C","excellent","gas",88425,"ok","automatic","4wd","mi",43.1824,-84.1122
"Easy",2007,"C","good","gas",216485,"ok","automatic","fwd","mi",43.1824,-84.1122
"Easy",2012,"C","like new","gas",142596,"ok","automatic","4wd","mi",43.1824,-84.1122
"Easy",2007,"C","good","gas",190651,"ok","automatic","4wd","mi",43.1824,-84.1122
"Easy",2010,"C","excellent","gas",137064,"ok","automatic","4wd","mi",43.1824,-84.1122
"Easy",2015,"C","excellent","gas",81352,"ok","other","fwd","mi",43.18801,-85.55198
"Diff",2018,"C","good","gas",48837,"ok","automatic","4wd","mi",43.23423,-86.181958
"Easy",2015,"C","good","gas",139603,"ok","automatic","rwd","mi",43.1824,-84.1122
"Diff",2019,"C","good","gas",9131,"ok","other","4wd","mi",43.22,-86.25
"Easy",2012,"C","good","gas",89656,"ok","automatic","4wd","mi",43.959704,-86.440969
"Easy",2017,"C","new","gas",75754,"ok","automatic","4wd","mi",43.23423,-86.181958
"Easy",2019,"D","excellent","gas",29000,"ok","automatic","4wd","mi",43.28348,-86.261376
"Diff",2018,"C","good","gas",27267,"ok","automatic","4wd","mi",43.23423,-86.181958
"Easy",2004,"C","good","gas",157368,"ok","automatic","fwd","mi",43.1824,-84.1122
"Easy",2005,"C","excellent","gas",161000,"ok","automatic","4wd","mi",45.9367,-84.7769
"Easy",2010,"C","like new","gas",121950,"ok","automatic","4wd","mi",44.9104,-83.4592
"Easy",2007,"C","excellent","gas",118445,"ok","automatic","4wd","mi",43.1824,-84.1122
"Easy",2011,"C","excellent","gas",154000,"ok","automatic","4wd","mi",42.9282,-83.6264
"Easy",2013,"D","excellent","gas",110155,"ok","automatic","fwd","mi",45.3567,-84.956
"Easy",2014,"C","excellent","gas",133464,"ok","automatic","fwd","mi",43.1824,-84.1122
"Easy",2012,"C","excellent","gas",139731,"ok","automatic","fwd","mi",43.1824,-84.1122
"Easy",2016,"C","fair","gas",101680,"ok","automatic","fwd","mi",43.1824,-84.1122
"Easy",2017,"C","like new","gas",69869,"ok","automatic","fwd","mi",44.682614,-83.41165
"Easy",1994,"C","good","gas",202842,"ok","manual","4wd","mi",43.17874,-83.715531
"Easy",2007,"B","good","gas",146775,"ok","automatic","4wd","mi",43.1824,-84.1122
"Easy",2013,"C","excellent","gas",132785,"ok","automatic","rwd","mi",43.1824,-84.1122
"Easy",2014,"C","excellent","gas",36283,"ok","automatic","fwd","mi",42.59142,-83.031
"Diff",2015,"C","good","gas",93348,"ok","automatic","4wd","mi",42.477134,-82.949564
"Easy",2007,"D","good","gas",170576,"ok","automatic","fwd","mi",43.1824,-84.1122
"Easy",2012,"D","excellent","gas",114296,"ok","automatic","rwd","mi",43.1824,-84.1122
"Easy",2013,"C","good","gas",211403,"ok","automatic","4wd","mi",43.1824,-84.1122
"Easy",2008,"C","excellent","gas",55930,"ok","automatic","rwd","mi",42.59142,-83.031
"Easy",2008,"B","excellent","gas",178000,"ok","automatic","4wd","mi",43.003957,-82.43999
"Easy",2008,"C","like new","gas",178984,"ok","automatic","4wd","mi",42.9958,-82.4599
"Easy",2008,"B","good","gas",52918,"ok","automatic","4wd","mi",43.1824,-84.1122
"Easy",2011,"C","good","gas",132120,"ok","automatic","4wd","mi",43.1824,-84.1122
"Easy",2011,"C","excellent","gas",160966,"ok","automatic","fwd","mi",43.1824,-84.1122
"Easy",2011,"C","new","gas",211000,"ok","automatic","4wd","mi",42.709468,-84.547693
"Easy",2008,"C","excellent","gas",106702,"ok","automatic","fwd","mi",42.709468,-84.547693
"Easy",2014,"C","excellent","gas",146385,"ok","automatic","fwd","mi",42.709468,-84.547693
"Easy",2009,"C","excellent","gas",162457,"ok","automatic","fwd","mi",43.1824,-84.1122
"Easy",2017,"C","excellent","gas",79580,"ok","automatic","4wd","mi",42.944251,-83.730441
"Easy",2008,"C","good","gas",155000,"ok","automatic","4wd","mi",42.851055,-83.45119
"Easy",2006,"A","excellent","gas",145000,"ok","automatic","4wd","mi",43.6813,-84.2344
"Easy",2010,"C","excellent","gas",139705,"ok","automatic","fwd","mi",43.1824,-84.1122
"Diff",2015,"B","good","diesel",142472,"ok","automatic","4wd","mi",43.1824,-84.1122
"Easy",2012,"C","good","gas",160850,"ok","automatic","fwd","mi",43.623737,-83.901615
"Easy",2004,"C","like new","gas",114062,"ok","automatic","4wd","mi",43.1824,-84.1122
"Easy",2014,"B","good","gas",110000,"notok","automatic","rwd","mi",41.9576,-85.3306
"Easy",2003,"C","excellent","gas",159000,"ok","automatic","4wd","mi",42.9282,-83.6264
"Easy",2011,"C","good","gas",159197,"ok","automatic","rwd","mi",43.1824,-84.1122
"Diff",2019,"C","like new","gas",22000,"ok","automatic","4wd","mi",42.7905,-83.6127
"Easy",2006,"C","good","gas",62845,"ok","automatic","4wd","mi",43.4631,-84.0297
"Easy",2008,"C","excellent","diesel",1,"ok","automatic","fwd","mi",43.1824,-84.1122
"Easy",2014,"C","excellent","gas",132436,"ok","automatic","4wd","mi",43.1824,-84.1122
"Diff",2013,"C","good","gas",23490,"ok","automatic","4wd","mi",43.41,-83.94
"Easy",2010,"C","good","gas",130865,"ok","automatic","fwd","mi",43.1824,-84.1122
"Diff",2016,"A","like new","gas",8000,"ok","automatic","4wd","mi",42.064,-86.4783
"Easy",2017,"C","good","gas",77900,"ok","automatic","fwd","mi",41.680677,-86.126046
"Diff",2013,"C","excellent","gas",112527,"ok","automatic","4wd","mi",NA,NA
"Easy",2009,"C","excellent","gas",161000,"ok","automatic","fwd","mi",42.234266,-85.786629
"Easy",2011,"C","like new","gas",168102,"ok","automatic","4wd","mi",43.1824,-84.1122
"Diff",2018,"C","good","gas",9825,"ok","other","rwd","mi",42.27,-85.58
"Diff",2011,"C","good","gas",8707,"ok","other","rwd","mi",42.27,-85.58
"Easy",2014,"C","excellent","gas",89000,"ok","manual","fwd","mi",42.234647,-85.786972
"Easy",2011,"C","excellent","gas",202670,"ok","automatic","4wd","mi",42.7692,-86.1164
"Easy",2016,"C","excellent","gas",75648,"ok","automatic","fwd","mi",42.7692,-86.1164
"Diff",2018,"C","excellent","gas",30721,"ok","automatic","4wd","mi",42.448987,-85.661948
"Diff",2017,"C","excellent","gas",64750,"ok","automatic","4wd","mi",42.839516,-85.5297
"Easy",2010,"C","good","gas",111981,"ok","automatic","fwd","mi",43.1824,-84.1122
"Diff",2012,"C","good","gas",10298,"ok","automatic","rwd","mi",42.27,-85.58
"Easy",2016,"C","good","gas",84961,"ok","automatic","fwd","mi",41.701766,-86.000616
"Easy",2014,"C","excellent","gas",131846,"ok","automatic","4wd","mi",43.1824,-84.1122
"Easy",2006,"C","excellent","gas",151171,"ok","automatic","fwd","mi",NA,NA
"Easy",2008,"C","excellent","gas",124315,"ok","automatic","4wd","mi",NA,NA
"Easy",2014,"C","salvage","gas",115221,"ok","automatic","fwd","mi",42.839516,-85.5297
"Easy",2008,"D","excellent","gas",116424,"ok","automatic","fwd","mi",NA,NA
"Diff",2012,"C","good","gas",40853,"ok","other","rwd","mi",33.7865,-84.4454
"Easy",2012,"C","excellent","gas",168802,"ok","automatic","fwd","mi",43.1824,-84.1122
"Easy",2008,"C","like new","gas",150000,"ok","automatic","4wd","mi",43.804032,-82.940855
"Easy",2014,"D","like new","gas",164231,"ok","automatic","4wd","mi",43.1824,-84.1122
"Easy",2004,"C","like new","gas",136000,"ok","automatic","4wd","mi",46.4387,-87.7091
"Diff",2015,"B","excellent","gas",59243,"ok","automatic","4wd","mi",46.5786,-87.4545
"Diff",2013,"B","excellent","gas",81000,"ok","automatic","4wd","mi",45.8006,-88.0773
"Easy",2007,"C","good","gas",156000,"ok","automatic","fwd","mi",46.5786,-87.4545
"Diff",2019,"C","excellent","gas",56150,"ok","automatic","4wd","mi",47.1367,-88.5654
"Easy",2012,"C","excellent","gas",142889,"ok","automatic","rwd","mi",43.1824,-84.1122
"Easy",2005,"C","excellent","gas",147000,"ok","automatic","4wd","mi",46.986224,-88.468599
"Easy",2017,"C","good","gas",11127,"ok","automatic","4wd","mi",43.1824,-84.1122
"Easy",2003,"C","good","gas",191000,"ok","automatic","4wd","mi",46.37,-87.2764
"Easy",2000,"C","good","gas",138234,"ok","automatic","fwd","mi",46.4638,-90.1588
"Easy",2012,"C","good","gas",138183,"ok","automatic","4wd","mi",44.876438,-87.88984
"Easy",2011,"D","good","gas",139368,"ok","automatic","rwd","mi",43.1824,-84.1122
"Easy",2008,"C","good","gas",132917,"ok","automatic","4wd","mn",47.487,-95.4133
"Easy",2014,"C","excellent","gas",102415,"ok","manual","rwd","mn",47.9272,-97.0672
"Easy",2017,"C","good","gas",86620,"ok","automatic","4wd","mn",46.590185,-95.57469
"Easy",2004,"C","fair","gas",295262,"ok","automatic","4wd","mn",47.515142,-94.596873
"Easy",2011,"C","good","gas",152725,"ok","automatic","4wd","mn",48.600303,-93.404626
"Diff",2015,"C","excellent","other",83822,"ok","automatic","4wd","mn",46.3502,-94.1
"Easy",2008,"C","good","gas",187793,"ok","automatic","fwd","mn",46.3502,-94.1
"Easy",2017,"C","excellent","gas",48205,"ok","automatic","fwd","mn",46.590185,-95.57469
"Diff",2019,"C","good","gas",19272,"ok","other","rwd","mn",46.34,-94.28
"Easy",2016,"C","good","gas",68566,"ok","automatic","4wd","mn",46.590185,-95.57469
"Easy",2019,"C","good","gas",23639,"ok","automatic","fwd","mn",46.590185,-95.57469
"Easy",1983,"C","excellent","gas",20000,"ok","automatic","4wd","mn",46.478158,-93.879461
"Diff",2017,"C","excellent","gas",31848,"ok","automatic","4wd","mn",45.547849,-94.190651
"Easy",2012,"C","good","gas",103970,"ok","automatic","fwd","mn",46.3429,-94.2822
"Diff",2017,"C","excellent","gas",21208,"ok","automatic","fwd","mn",46.590185,-95.57469
"Easy",2008,"C","excellent","gas",165000,"ok","automatic","4wd","mn",46.8147,-92.1998
"Easy",2013,"C","good","gas",152468,"ok","automatic","4wd","mn",47.236295,-93.541358
"Easy",2015,"C","like new","gas",97125,"ok","automatic","4wd","mn",45.6919,-93.9148
"Easy",2014,"C","new","gas",51228,"ok","automatic","fwd","mn",46.7685,-92.0865
"Diff",2015,"C","excellent","gas",125151,"ok","automatic","4wd","mn",45.121187,-92.693325
"Easy",2016,"C","like new","gas",85000,"ok","automatic","fwd","mn",47.047586,-92.055405
"Easy",2012,"C","good","diesel",309950,"ok","automatic","4wd","mn",45.683596,-92.964836
"Easy",2011,"C","good","gas",210865,"ok","automatic","4wd","mn",45.683596,-92.964836
"Easy",2011,"C","good","gas",177139,"ok","automatic","4wd","mn",45.683596,-92.964836
"Easy",2003,"C","good","gas",2e+05,"ok","automatic","4wd","mn",46.8354,-90.8217
"Easy",2005,"C","excellent","diesel",30800,"ok","automatic","4wd","mn",45.566414,-93.223974
"Easy",2008,"B","good","gas",119380,"ok","automatic","4wd","mn",44.8346,-91.5159
"Easy",2015,"C","excellent","gas",125284,"ok","automatic","4wd","mn",46.815216,-92.178109
"Easy",2020,"C","excellent","gas",1057,"ok","automatic","4wd","mn",45.0645,-93.3413
"Easy",2004,"C","like new","gas",206247,"ok","automatic","fwd","mn",46.7606,-92.266
"Easy",2013,"C","excellent","gas",127019,"ok","automatic","4wd","mn",46.868746,-92.154
"Easy",2004,"C","salvage","gas",92636,"ok","automatic","rwd","mn",44.8346,-91.5159
"Easy",2007,"D","like new","gas",180000,"ok","automatic","4wd","mn",46.7606,-92.266
"Diff",2015,"C","good","diesel",145000,"ok","automatic","4wd","mn",46.535,-92.619
"Easy",2017,"C","excellent","gas",39592,"ok","automatic","4wd","mn",45.0645,-93.3413
"Easy",2011,"C","good","gas",169000,"ok","automatic","4wd","mn",46.7932,-96.8397
"Easy",2014,"C","like new","gas",52659,"ok","automatic","fwd","mn",47.920244,-97.044974
"Easy",2012,"B","salvage","gas",100455,"ok","automatic","4wd","mn",44.8346,-91.5159
"Diff",2017,"C","good","gas",37306,"ok","automatic","4wd","mn",44.8346,-91.5159
"Easy",2019,"D","excellent","gas",74721,"ok","automatic","fwd","mn",46.590185,-95.57469
"Easy",2011,"C","excellent","other",93774,"ok","automatic","fwd","mn",45.04975,-93.35903
"Easy",2005,"C","excellent","gas",158063,"ok","automatic","rwd","mn",46.4401,-95.1283
"Easy",2015,"C","good","gas",72872,"ok","automatic","4wd","mn",46.8564,-96.8123
"Diff",2017,"C","good","gas",34154,"ok","automatic","4wd","mn",45.487215,-94.150199
"Easy",2007,"C","excellent","gas",92000,"ok","automatic","fwd","mn",46.8564,-96.8123
"Easy",2017,"C","good","gas",80462,"ok","automatic","4wd","mn",46.590185,-95.57469
"Easy",2011,"D","excellent","gas",86000,"ok","automatic","rwd","mn",46.450007,-95.12469
"Easy",2016,"B","excellent","gas",102996,"ok","automatic","fwd","mn",45.8817,-95.382
"Easy",2014,"C","excellent","gas",130066,"ok","automatic","fwd","mn",47.920244,-97.044974
"Easy",2012,"C","good","gas",96111,"ok","automatic","fwd","mn",45.978572,-94.342018
"Easy",2019,"C","good","gas",23639,"ok","automatic","fwd","mn",46.590185,-95.57469
"Easy",2011,"C","good","gas",140290,"ok","automatic","4wd","mn",46.842209,-96.769064
"Diff",2008,"A","good","other",36168,"ok","automatic","rwd","mn",45.527739,-94.091488
"Diff",2015,"A","good","other",108174,"ok","automatic","rwd","mn",45.527739,-94.091488
"Easy",2015,"C","excellent","gas",90294,"ok","automatic","fwd","mn",46.6706,-95.7948
"Easy",2008,"B","excellent","gas",114326,"ok","automatic","4wd","mn",44.8346,-91.5159
"Diff",2019,"C","good","gas",31746,"ok","automatic","4wd","mn",46.590185,-95.57469
"Diff",2020,"C","like new","gas",16500,"ok","automatic","4wd","mn",45.487215,-94.150199
"Easy",2004,"C","like new","diesel",166000,"ok","automatic","rwd","mn",NA,NA
"Easy",2003,"B","good","gas",155494,"notok","automatic","rwd","mn",46.7932,-96.8397
"Diff",2018,"C","like new","gas",76897,"ok","automatic","4wd","mn",45.990267,-95.313256
"Diff",2020,"C","excellent","gas",6415,"ok","automatic","fwd","mn",45.487215,-94.150199
"Easy",2019,"C","like new","gas",13792,"ok","automatic","fwd","mn",44.164936,-93.955269
"Easy",2001,"C","excellent","gas",280193,"ok","automatic","4wd","mn",44.307057,-93.289528
"Diff",2010,"B","excellent","gas",76151,"ok","automatic","4wd","mn",44.77274,-93.50024
"Easy",2013,"C","excellent","gas",113052,"ok","automatic","4wd","mn",44.204103,-93.807105
"Easy",2003,"C","excellent","gas",108,"ok","automatic","4wd","mn",43.696275,-93.721104
"Easy",2009,"C","excellent","gas",131,"ok","automatic","fwd","mn",43.696275,-93.721104
"Easy",2012,"B","excellent","gas",116393,"ok","automatic","4wd","mn",44.307057,-93.289528
"Easy",2014,"D","good","gas",35076,"ok","automatic","fwd","mn",44.16,-93.99
"Easy",2006,"C","good","gas",135000,"ok","automatic","4wd","mn",44.76924,-94.132982
"Diff",2017,"C","excellent","gas",13881,"ok","automatic","fwd","mn",45.250324,-93.236336
"Easy",2013,"C","like new","gas",18878,"notok","automatic","fwd","mn",44.768213,-93.57565
"Diff",2015,"B","salvage","gas",65081,"ok","automatic","4wd","mn",44.85905,-93.473182
"Easy",1997,"C","fair","gas",130000,"ok","manual","rwd","mn",44.8582,-93.6561
"Diff",1954,"C","excellent","gas",38424,"ok","automatic","rwd","mn",45.233334,-93.470959
